152,11,2
152,1,3
152,3,1
152,9,1
153,3,2
153,1,2
153,0,2
154,1,2
154,0,2
155,3,2
155,2,3
155,0,3
156,3,2
156,1,3
156,0,3
157,3,2
157,11,1
157,4,2
157,1,2
158,1,3
158,2,3
158,0,3
159,1,2
159,2,3
159,0,2
345,1,2
345,2,1
345,0,2
305,1,3
305,2,3
305,0,3
162,4,2
162,0,3
162,1,2
162,7,2
162,3,2
163,3,3
163,1,1
163,0,1
164,1,3
164,2,2
164,0,3
166,1,2
166,2,1
166,0,2
167,1,3
167,0,3
168,1,3
168,2,2
168,0,3
169,1,2
169,2,2
169,5,2
171,3,2
171,1,2
171,5,2
171,0,2
614,1,2
614,0,2
614,9,2
173,3,2
173,1,2
173,2,2
175,1,3
175,6,1
175,0,2
176,1,3
176,2,3
176,0,3
177,3,3
177,1,3
177,0,2
447,4,3
447,0,3
447,1,3
447,6,2
447,2,2
179,1,2
179,2,3
179,0,2
180,3,3
180,4,3
180,7,2
180,0,3
181,1,3
181,2,2
181,0,3
182,2,1
182,1,1
182,6,2
182,0,1
183,10,1
183,8,1
183,1,2
183,2,1
184,2,1
185,0,3
185,1,3
185,3,3
185,2,1
185,9,1
186,3,2
186,1,5
186,2,2
186,0,4
187,1,2
187,4,1
187,0,2
188,8,2
188,1,2
188,2,2
448,3,2
448,1,2
448,4,1
448,0,2
190,1,3
190,4,2
190,0,3
191,3,2
191,1,2
191,0,2
193,8,1
193,2,1
193,0,2
195,8,2
195,5,2
195,4,2
195,0,4
195,10,2
195,1,3
195,7,2
196,1,3
196,2,3
196,0,3
197,3,1
197,0,1
198,1,1
198,4,2
198,5,3
198,0,2
199,8,2
199,2,1
199,1,1
199,4,1
200,1,2
200,2,1
200,0,2
201,3,2
201,1,1
201,0,1
202,1,1
202,0,2
202,9,1
203,8,3
203,1,3
203,0,3
204,1,3
204,2,3
204,0,3
205,2,1
206,2,1
206,1,2
206,4,2
208,4,2
208,1,2
208,7,1
208,3,2
208,2,2
210,3,1
210,1,1
210,0,1
212,1,3
212,2,3
212,0,3
139,1,2
139,6,2
139,0,2
214,1,2
214,0,2
249,1,3
249,2,1
249,0,3
216,1,2
216,0,2
217,1,2
217,2,3
217,0,2
218,1,1
218,2,2
218,0,2
347,1,3
347,0,3
220,3,3
220,1,3
220,0,3
33,1,3
33,0,2
33,9,1
109,1,3
109,4,3
109,0,3
222,10,2
222,1,3
222,0,3
223,1,3
223,2,3
223,0,3
224,8,1
224,0,2
224,1,2
224,2,1
224,5,2
225,3,2
225,1,3
225,5,2
225,0,3
226,3,2
226,1,3
226,6,1
226,5,2
227,8,1
227,4,1
227,0,3
227,10,1
227,1,3
227,6,1
227,5,2
229,3,2
229,1,2
229,4,1
229,0,2
231,8,3
231,0,3
231,1,3
231,7,2
231,3,3
232,2,1
232,1,1
232,0,2
233,1,2
233,2,2
233,0,2
234,5,3
234,4,2
234,0,3
234,1,3
234,7,2
234,2,1
234,9,1
126,3,1
126,0,1
351,1,2
351,2,2
351,0,2
130,2,1
130,1,2
130,6,2
237,3,2
237,1,3
237,0,3
460,1,1
460,2,2
460,0,1
240,3,2
240,1,3
240,0,2
241,3,2
241,5,2
241,1,3
241,7,1
242,3,2
242,1,3
242,2,2
244,4,2
244,0,4
244,1,4
244,3,2
244,5,2
319,1,1
319,4,1
319,0,1
247,1,3
247,0,3
248,1,2
248,5,2
248,0,2
215,1,3
215,2,4
215,0,3
257,3,1
257,1,3
257,0,3
251,1,1
251,2,3
251,0,2
252,2,3
253,2,1
253,1,2
253,4,2
253,7,2
254,1,3
254,6,1
254,0,3
255,2,1
255,4,2
255,0,2
256,0,3
256,10,1
256,11,1
256,1,4
256,7,1
250,1,4
250,2,4
250,0,4
258,1,3
258,2,1
258,0,3
259,3,4
259,1,2
259,4,3
259,7,3
260,4,1
260,6,2
260,2,2
260,0,3
261,2,3
261,1,3
261,0,3
262,4,3
262,1,3
262,7,3
262,2,3
262,9,1
263,8,2
263,1,2
263,0,2
264,3,4
264,2,2
264,0,3
265,1,3
265,5,3
265,0,3
266,1,2
266,0,2
266,9,1
268,1,2
268,2,1
268,0,2
269,0,3
269,1,2
269,7,1
269,3,3
269,5,2
270,1,3
270,2,2
270,0,3
271,3,1
271,1,1
271,0,1
362,1,2
362,2,2
362,0,2
273,1,1
273,0,1
274,1,3
274,0,3
275,1,2
275,2,1
275,0,2
276,1,2
276,2,3
276,0,2
277,1,3
277,2,3
277,0,2
278,3,4
278,1,3
278,0,3
279,3,2
279,1,2
279,7,2
279,0,2
280,1,1
280,2,2
280,0,1
281,1,3
281,2,3
281,0,3
282,4,3
282,1,3
282,7,2
282,2,1
282,9,2
283,3,2
283,5,2
283,11,1
283,1,2
569,0,5
569,7,2
569,3,1
569,2,2
569,5,1
285,1,4
285,2,2
285,0,4
445,1,1
445,4,1
445,0,1
286,1,2
286,0,2
287,4,3
287,0,3
287,10,2
287,1,3
287,7,3
287,2,1
287,5,3
570,2,1
570,1,2
570,0,2
289,3,3
289,2,1
289,0,1
290,2,1
290,1,3
290,4,2
365,1,4
365,2,3
365,0,3
292,1,4
292,2,3
292,0,4
293,1,2
293,2,1
293,0,2
294,3,2
294,1,2
294,2,1
294,5,1
295,0,4
295,1,4
295,3,3
295,2,2
295,5,1
296,3,2
296,1,4
296,0,4
297,1,3
297,4,2
297,2,1
297,0,3
299,1,3
299,2,3
299,0,3
300,1,3
300,2,3
300,0,3
301,1,2
301,2,2
301,0,2
302,8,1
302,3,4
302,1,3
303,8,1
303,1,2
303,4,1
303,0,1
161,1,3
161,4,1
161,0,3
306,3,1
306,1,1
306,2,1
306,0,1
307,1,2
307,6,1
307,0,2
308,1,1
308,2,1
308,0,2
309,1,2
309,2,2
309,0,2
310,3,1
310,1,3
310,0,3
312,1,2
312,2,1
312,0,2
313,1,3
313,6,1
313,0,3
620,1,1
620,6,1
620,0,1
314,3,2
314,2,2
314,0,2
315,4,2
315,11,2
315,1,2
315,6,2
315,2,2
316,1,3
316,7,3
316,0,3
317,4,2
317,0,3
317,7,1
317,3,2
317,2,1
541,3,3
541,1,4
541,2,3
320,1,2
320,2,3
320,0,3
322,2,1
322,1,2
322,4,2
323,3,3
323,2,2
323,0,2
323,6,1
324,8,2
324,4,2
324,1,3
324,6,1
324,3,2
324,5,2
326,2,3
326,1,4
326,6,4
81,11,1
81,1,2
81,0,3
328,3,2
328,2,2
328,0,2
330,3,2
330,1,3
330,0,3
370,1,3
370,11,3
370,6,3
370,7,2
47,1,2
47,2,3
47,0,2
333,0,3
333,1,3
333,6,2
333,3,3
333,2,2
580,3,2
580,1,2
580,4,2
580,0,2
372,3,3
372,4,2
372,0,2
336,1,2
336,2,3
336,0,2
337,3,2
337,1,3
337,0,3
338,3,3
338,4,1
338,2,1
338,0,2
340,2,1
340,1,3
340,0,3
341,3,1
341,1,2
341,0,2
342,3,2
342,1,2
342,2,1
343,3,3
343,1,3
343,0,3
344,1,3
344,2,3
344,0,4
85,3,2
85,1,1
85,0,1
346,8,2
346,0,3
346,6,1
346,7,3
346,3,2
346,2,3
346,9,3
219,1,3
219,2,3
219,0,3
348,4,2
348,0,3
348,1,3
348,7,2
348,3,2
349,3,2
349,5,3
349,0,3
131,11,1
131,1,2
131,0,2
131,7,1
352,3,2
352,2,2
352,0,2
353,1,3
353,2,2
353,0,3
354,0,2
354,1,2
354,6,2
354,7,2
354,9,1
355,3,3
355,1,1
355,2,2
355,0,1
356,3,2
356,2,2
356,0,2
357,2,2
357,4,2
357,0,4
358,1,2
358,2,2
358,0,2
359,1,3
359,2,3
359,0,3
360,4,2
360,1,4
360,6,1
360,2,1
360,5,1
361,3,2
361,1,2
361,2,1
272,1,3
272,2,1
272,5,3
272,0,3
363,3,3
363,1,3
363,5,2
364,1,2
364,2,3
364,0,2
291,1,3
291,2,3
291,0,3
366,3,3
366,1,3
366,0,3
367,3,3
367,1,2
367,6,2
367,5,2
368,1,3
368,0,3
369,3,1
369,1,5
369,5,2
369,0,3
331,1,2
331,2,1
331,0,2
371,1,3
371,0,3
335,2,1
335,1,2
335,0,2
374,1,3
374,2,3
374,0,3
375,3,1
375,1,1
375,0,1
376,1,3
376,2,2
376,0,3
378,3,1
378,1,1
378,0,1
379,10,1
379,1,2
379,4,1
380,3,2
380,1,2
380,4,2
380,0,4
381,3,2
381,1,2
381,4,2
381,2,2
383,1,2
383,2,2
383,0,2
384,3,3
384,1,4
384,2,3
385,1,1
385,5,1
385,0,2
386,8,1
386,0,2
386,1,2
386,3,1
386,2,1
387,8,3
387,4,4
387,0,3
387,11,2
387,6,2
387,7,3
387,5,4
483,1,1
483,6,1
483,0,1
389,1,2
389,0,3
390,1,3
390,2,4
390,0,3
391,3,1
391,0,1
392,6,2
392,7,2
392,9,3
393,3,2
393,1,3
393,0,3
395,1,2
395,2,1
395,0,2
397,10,1
397,1,2
397,0,2
398,3,1
398,0,1
399,1,3
399,2,3
399,0,3
400,3,1
400,1,1
400,0,1
401,2,2
401,1,2
401,0,2
402,2,1
402,1,2
402,7,1
402,0,2
403,1,4
403,4,3
403,0,4
404,3,2
404,1,4
404,2,3
405,3,1
405,1,1
405,2,1
405,6,1
406,8,4
406,4,2
406,0,4
406,7,2
406,3,2
406,5,1
407,1,2
407,2,2
407,5,3
407,0,2
408,2,1
408,4,2
408,0,2
409,1,2
409,2,1
409,0,2
410,3,2
410,1,2
410,0,2
411,1,3
411,2,3
411,0,3
414,1,2
414,0,2
416,3,1
416,1,1
416,0,1
419,1,3
419,2,1
419,0,3
420,1,2
420,2,2
420,0,2
421,4,2
421,1,3
421,3,2
421,2,1
421,5,2
422,4,1
422,0,2
422,1,2
422,2,1
422,5,2
17,2,1
424,3,2
424,1,2
424,0,2
425,2,2
425,1,2
425,4,1
426,1,3
426,2,2
426,0,3
429,1,2
429,2,1
429,0,2
430,1,3
430,4,3
430,0,3
431,0,2
431,10,1
431,1,1
431,3,2
431,2,1
432,1,2
432,2,1
432,0,3
433,1,2
433,2,1
433,0,2
434,1,2
434,2,1
434,0,2
436,5,2
436,11,1
436,1,3
436,0,3
491,1,3
491,2,2
491,0,3
100,1,1
100,2,2
100,0,1
439,1,3
439,2,3
439,0,3
440,8,2
440,5,4
440,4,4
440,0,4
440,11,1
440,3,4
440,9,1
442,2,1
442,4,1
442,0,1
443,3,1
443,1,3
443,4,2
443,0,2
444,1,1
444,2,1
444,0,2
138,8,1
138,4,3
138,0,3
138,10,1
138,1,2
138,9,1
446,1,3
446,4,1
446,2,3
446,0,4
178,3,2
178,1,2
178,4,2
178,5,2
189,1,3
189,2,2
189,0,3
449,3,2
449,1,3
449,4,2
449,0,3
452,2,1
452,1,1
452,0,2
453,3,2
453,1,2
453,2,2
454,2,1
454,1,2
454,4,1
456,3,3
456,1,1
456,0,1
457,1,3
457,2,3
457,0,3
458,1,1
458,0,1
459,3,1
459,1,2
459,0,2
239,1,2
239,6,1
239,0,2
602,1,3
602,4,2
602,0,3
462,3,3
462,1,4
462,0,3
463,3,2
463,2,2
463,5,3
463,0,3
464,3,3
464,1,4
464,0,4
466,1,3
466,7,2
466,0,3
467,3,1
467,1,1
467,0,1
468,1,4
468,5,4
468,0,5
470,1,2
470,2,1
470,0,2
471,8,3
471,0,3
471,1,3
471,2,3
471,9,3
472,11,1
472,1,3
472,3,3
472,2,1
472,5,1
473,3,2
473,1,3
473,2,1
473,0,3
474,3,2
474,1,3
474,2,1
474,0,3
475,3,2
475,2,1
475,0,2
476,1,3
476,2,2
476,0,3
477,1,3
477,2,3
477,0,3
478,3,3
478,2,2
478,0,2
479,1,2
479,4,2
479,0,3
484,10,1
484,3,1
484,1,2
484,0,2
486,1,3
486,0,3
487,1,4
487,2,2
487,5,2
488,4,2
488,0,4
488,1,4
488,7,2
488,5,1
489,3,1
489,1,1
489,0,1
490,3,1
490,2,1
490,0,2
437,8,3
437,0,3
437,1,3
437,7,3
437,2,2
492,3,1
492,1,3
492,2,2
492,0,3
493,8,2
493,1,1
493,0,2
494,3,1
494,4,1
494,0,1
495,8,1
495,4,1
495,0,2
495,1,2
495,2,1
497,1,3
497,2,3
497,0,3
498,8,2
498,1,2
498,2,1
499,0,3
499,11,1
499,1,3
499,5,1
499,9,1
500,8,2
500,4,3
500,6,2
500,7,3
500,3,2
500,5,2
284,1,1
284,2,1
284,0,1
501,3,3
501,1,2
501,0,2
502,3,1
502,1,3
502,0,3
504,10,2
504,1,4
504,0,3
505,3,3
505,1,2
505,0,2
506,2,3
506,4,1
506,0,2
507,3,3
507,2,1
507,0,2
508,3,2
508,1,2
508,0,2
509,1,3
509,2,4
509,0,3
510,1,3
510,2,1
510,0,2
511,1,3
511,2,2
511,0,3
512,3,1
512,2,1
512,0,2
512,6,1
513,6,1
513,1,3
513,0,3
514,1,2
514,2,1
514,0,2
515,3,2
515,4,2
515,2,1
515,0,3
517,1,4
517,2,3
517,0,3
518,1,2
518,2,2
518,0,2
519,3,2
519,2,1
519,0,3
520,8,1
520,4,3
520,1,3
520,3,3
520,5,2
521,1,4
521,2,3
521,0,4
522,1,1
522,2,2
522,0,1
523,4,1
523,0,1
10,1,1
10,2,1
10,0,1
526,1,3
526,2,2
526,0,3
527,1,2
527,5,3
527,0,2
528,3,2
528,1,2
528,2,1
529,1,2
529,6,3
529,0,2
530,0,2
530,1,2
530,3,2
530,2,1
530,5,2
531,1,2
531,4,1
531,0,2
46,3,1
46,2,1
46,0,2
535,3,3
535,1,2
535,0,2
536,2,1
536,0,1
536,9,1
538,3,2
538,1,2
538,0,2
540,10,1
540,3,2
540,2,1
540,0,3
542,1,3
542,0,3
543,1,2
543,2,1
543,0,2
544,4,3
544,0,2
544,3,3
544,2,1
544,5,2
545,0,3
545,10,1
545,1,3
545,6,1
545,9,2
91,1,3
91,2,3
91,0,3
547,11,1
547,4,2
547,1,1
548,1,3
548,2,1
548,0,3
549,3,2
549,1,2
549,0,2
550,2,2
550,1,3
550,0,4
551,6,1
551,4,2
551,0,2
552,8,2
552,3,2
552,1,2
553,1,3
553,2,1
553,0,3
194,3,1
194,1,1
194,0,1
555,4,1
555,0,2
555,7,1
555,3,3
555,2,2
556,1,1
556,0,1
557,6,1
557,4,1
557,0,2
557,9,1
559,2,2
559,1,2
559,4,1
561,2,1
561,11,1
561,1,2
561,0,2
562,3,2
562,1,3
562,0,3
564,3,2
564,1,4
564,2,2
564,5,3
565,1,4
565,2,2
565,0,4
170,3,2
170,1,3
170,0,1
567,8,1
567,4,1
567,0,2
567,1,2
567,7,2
567,2,1
567,9,1
568,1,3
568,4,1
568,0,3
288,1,2
288,2,1
288,0,2
571,8,1
571,4,3
571,0,3
571,7,3
571,2,2
572,8,3
572,0,3
572,11,3
572,3,3
572,5,3
573,4,2
573,0,3
573,1,3
573,7,2
573,9,2
574,3,2
574,1,3
574,0,3
575,3,3
575,1,3
575,5,2
576,2,2
576,4,2
576,0,3
325,11,1
325,1,2
325,0,2
578,1,3
578,2,2
578,0,3
579,3,2
579,1,3
579,5,1
579,0,3
334,1,2
334,2,1
334,0,2
581,3,3
581,1,3
581,0,4
582,8,2
582,1,2
582,0,2
583,3,2
583,1,3
583,0,3
584,1,1
584,2,2
584,0,2
585,4,1
585,0,4
585,1,4
585,5,3
585,3,1
585,9,1
586,2,1
586,1,2
586,4,1
587,1,3
587,0,4
588,2,1
588,1,2
588,0,2
591,3,3
591,1,4
591,2,3
394,3,3
394,1,4
394,2,2
593,1,3
593,2,2
593,0,3
594,1,2
594,2,2
594,0,2
595,3,2
595,5,2
595,0,2
596,1,2
596,4,1
596,0,2
597,1,4
597,2,3
597,0,4
598,3,3
598,1,3
598,5,2
598,0,3
599,2,1
599,6,2
599,0,2
600,8,1
600,4,2
600,0,2
600,1,2
600,2,1
601,3,2
601,1,2
601,0,1
461,1,2
461,2,2
461,0,2
604,1,3
604,2,2
604,0,3
605,1,3
605,2,2
605,0,3
606,1,2
606,4,2
606,0,2
607,1,1
607,2,2
607,0,2
608,3,3
608,1,3
608,0,3
609,10,1
609,8,2
609,1,2
609,4,1
610,3,2
610,1,3
610,0,3
611,1,3
611,2,2
611,0,3
612,3,1
612,1,2
612,5,1
612,0,2
21,1,3
21,2,4
21,0,3
615,2,1
615,0,1
616,1,1
616,2,2
616,0,2
617,10,1
617,1,2
617,2,2
618,2,2
618,1,3
618,4,1
618,7,3
619,2,2
619,1,3
619,0,3
485,4,2
485,0,2
485,11,1
485,1,2
485,7,2
621,3,2
621,1,1
621,0,1
622,3,1
622,2,2
622,5,2
622,0,3
267,3,2
267,2,1
267,0,2
625,2,1
625,5,2
625,0,3
626,8,3
626,4,3
626,0,4
626,10,4
626,1,4
626,3,2
626,5,3
